Environment,Subject,Action,start,end
E02,S16,A13,85,97
E02,S16,A13,98,111
E02,S16,A13,112,124
E02,S16,A13,125,137
E02,S16,A13,138,150
E02,S16,A13,151,164
E02,S16,A13,165,176
E02,S16,A13,177,190
E02,S16,A13,191,203
E02,S16,A13,204,216
E02,S16,A13,217,230
E02,S16,A13,231,243
E02,S16,A13,244,257
E02,S16,A13,258,271
E02,S16,A13,272,285
E02,S16,A12,1,15
E02,S16,A12,16,39
E02,S16,A12,40,60
E02,S16,A12,61,83
E02,S16,A12,84,105
E02,S16,A12,106,127
E02,S16,A12,128,148
E02,S16,A12,149,169
E02,S16,A12,170,191
E02,S16,A12,192,211
E02,S16,A12,212,230
E02,S16,A12,231,250
E02,S16,A12,251,270
E02,S16,A12,271,289
E02,S16,A20,1,14
E02,S16,A20,15,37
E02,S16,A20,38,60
E02,S16,A20,61,85
E02,S16,A20,86,109
E02,S16,A20,110,133
E02,S16,A20,134,157
E02,S16,A20,158,181
E02,S16,A20,182,204
E02,S16,A20,205,231
E02,S16,A20,232,254
E02,S16,A20,255,277
E02,S16,A20,1,14
E02,S16,A20,15,37
E02,S16,A20,38,60
E02,S16,A20,61,84
E02,S16,A20,85,108
E02,S16,A20,109,133
E02,S16,A20,134,156
E02,S16,A20,157,178
E02,S16,A20,179,202
E02,S16,A20,203,225
E02,S16,A20,226,248
E02,S16,A20,249,270
E02,S16,A20,271,293
E02,S16,A22,9,31
E02,S16,A22,32,51
E02,S16,A22,52,71
E02,S16,A22,72,95
E02,S16,A22,96,116
E02,S16,A22,117,139
E02,S16,A22,140,155
E02,S16,A22,156,181
E02,S16,A22,182,203
E02,S16,A22,204,223
E02,S16,A22,224,245
E02,S16,A22,246,266
E02,S16,A22,267,287
E02,S16,A22,12,34
E02,S16,A22,35,55
E02,S16,A22,56,76
E02,S16,A22,77,98
E02,S16,A22,99,118
E02,S16,A22,119,139
E02,S16,A22,140,158
E02,S16,A22,159,179
E02,S16,A22,180,201
E02,S16,A22,202,221
E02,S16,A22,222,243
E02,S16,A22,244,265
E02,S16,A22,266,287
E02,S17,A07,1,19
E02,S17,A07,20,45
E02,S17,A07,46,73
E02,S17,A07,74,98
E02,S17,A07,99,124
E02,S17,A07,125,152
E02,S17,A07,153,179
E02,S17,A07,180,206
E02,S17,A07,207,233
E02,S17,A07,234,260
E02,S17,A07,261,286
E02,S17,A07,1,18
E02,S17,A07,19,44
E02,S17,A07,45,68
E02,S17,A07,69,94
E02,S17,A07,95,120
E02,S17,A07,121,146
E02,S17,A07,147,171
E02,S17,A07,172,196
E02,S17,A07,197,222
E02,S17,A07,223,246
E02,S17,A07,247,271
E02,S17,A07,272,297
E02,S17,A09,11,26
E02,S17,A09,27,43
E02,S17,A09,44,60
E02,S17,A09,61,77
E02,S17,A09,78,94
E02,S17,A09,95,110
E02,S17,A09,111,128
E02,S17,A09,129,144
E02,S17,A09,145,162
E02,S17,A09,163,180
E02,S17,A09,181,197
E02,S17,A09,198,214
E02,S17,A09,215,231
E02,S17,A09,232,248
E02,S17,A09,249,266
E02,S17,A09,267,280
E02,S17,A09,10,28
E02,S17,A09,29,48
E02,S17,A09,49,68
E02,S17,A09,69,88
E02,S17,A09,89,107
E02,S17,A09,108,126
E02,S17,A09,127,145
E02,S17,A09,146,164
E02,S17,A09,165,183
E02,S17,A09,184,202
E02,S17,A09,203,220
E02,S17,A09,221,238
E02,S17,A09,239,254
E02,S17,A09,255,272
E02,S17,A09,273,290
E02,S17,A07,1,18
E02,S17,A07,19,41
E02,S17,A07,42,65
E02,S17,A07,66,88
E02,S17,A07,89,114
E02,S17,A07,115,134
E02,S17,A07,135,157
E02,S17,A07,158,180
E02,S17,A07,181,204
E02,S17,A07,205,230
E02,S17,A07,231,252
E02,S17,A07,253,274
E02,S17,A07,275,297
E02,S17,A12,1,16
E02,S17,A12,17,37
E02,S17,A12,38,56
E02,S17,A12,57,78
E02,S17,A12,79,97
E02,S17,A12,98,118
E02,S17,A12,119,137
E02,S17,A12,138,157
E02,S17,A12,158,176
E02,S17,A12,177,194
E02,S17,A12,195,213
E02,S17,A12,214,232
E02,S17,A12,233,252
E02,S17,A12,253,271
E02,S17,A12,272,291
E02,S17,A13,10,28
E02,S17,A13,29,47
E02,S17,A13,48,68
E02,S17,A13,69,89
E02,S17,A13,90,108
E02,S17,A13,109,130
E02,S17,A13,131,150
E02,S17,A13,151,170
E02,S17,A13,171,189
E02,S17,A13,190,213
E02,S17,A13,214,233
E02,S17,A13,234,255
E02,S17,A13,256,276
E02,S17,A13,277,297
E02,S17,A13,12,27
E02,S17,A13,28,43
E02,S17,A13,44,61
E02,S17,A13,62,79
E02,S17,A13,80,97
E02,S17,A13,98,115
E02,S17,A13,116,132
E02,S17,A13,133,150
E02,S17,A13,151,167
E02,S17,A13,168,184
E02,S17,A13,185,201
E02,S17,A13,202,220
E02,S17,A13,221,236
E02,S17,A13,237,254
E02,S17,A13,255,270
E02,S17,A13,271,287
E02,S17,A09,1,20
E02,S17,A09,21,44
E02,S17,A09,45,67
E02,S17,A09,68,88
E02,S17,A09,89,109
E02,S17,A09,110,131
E02,S17,A09,132,154
E02,S17,A09,155,177
E02,S17,A09,178,200
E02,S17,A09,201,221
E02,S17,A09,222,242
E02,S17,A09,243,263
E02,S17,A09,264,284
E02,S17,A09,1,17
E02,S17,A09,18,41
E02,S17,A09,42,64
E02,S17,A09,65,86
E02,S17,A09,87,107
E02,S17,A09,108,129
E02,S17,A09,130,149
E02,S17,A09,150,170
E02,S17,A09,171,192
E02,S17,A09,193,211
E02,S17,A09,212,233
E02,S17,A09,234,254
E02,S17,A09,255,275
E02,S17,A09,276,296
E02,S17,A13,1,14
E02,S17,A13,15,30
E02,S17,A13,31,45
E02,S17,A13,46,61
E02,S17,A13,62,76
E02,S17,A13,77,91
E02,S17,A13,92,106
E02,S17,A13,107,121
E02,S17,A13,122,137
E02,S17,A13,138,152
E02,S17,A13,153,168
E02,S17,A13,169,184
E02,S17,A13,185,199
E02,S17,A13,200,213
E02,S17,A13,214,229
E02,S17,A13,230,245
E02,S17,A13,246,261
E02,S17,A13,262,277
E02,S17,A13,278,293
E02,S17,A13,1,13
E02,S17,A13,14,28
E02,S17,A13,29,43
E02,S17,A13,44,56
E02,S17,A13,57,71
E02,S17,A13,72,85
E02,S17,A13,86,100
E02,S17,A13,101,114
E02,S17,A13,115,129
E02,S17,A13,130,144
E02,S17,A13,145,159
E02,S17,A13,160,174
E02,S17,A13,175,189
E02,S17,A13,190,205
E02,S17,A13,206,220
E02,S17,A13,221,234
E02,S17,A13,235,248
E02,S17,A13,249,261
E02,S17,A13,262,276
E02,S17,A13,277,291
E02,S17,A12,10,31
E02,S17,A12,32,54
E02,S17,A12,55,76
E02,S17,A12,77,100
E02,S17,A12,101,123
E02,S17,A12,124,148
E02,S17,A12,149,172
E02,S17,A12,173,195
E02,S17,A12,196,219
E02,S17,A12,220,244
E02,S17,A12,245,269
E02,S17,A12,270,297
E02,S17,A20,1,14
E02,S17,A20,15,32
E02,S17,A20,33,51
E02,S17,A20,52,71
E02,S17,A20,72,91
E02,S17,A20,92,109
E02,S17,A20,110,129
E02,S17,A20,130,152
E02,S17,A20,153,169
E02,S17,A20,170,188
E02,S17,A20,189,207
E02,S17,A20,208,228
E02,S17,A20,229,247
E02,S17,A20,248,269
E02,S17,A20,270,291
E02,S17,A20,1,21
E02,S17,A20,22,45
E02,S17,A20,46,69
E02,S17,A20,70,91
E02,S17,A20,92,115
E02,S17,A20,116,137
E02,S17,A20,138,160
E02,S17,A20,161,182
E02,S17,A20,183,205
E02,S17,A20,206,226
E02,S17,A20,227,250
E02,S17,A20,251,274
E02,S17,A20,275,297
E02,S17,A22,1,21
E02,S17,A22,22,41
E02,S17,A22,42,63
E02,S17,A22,64,80
E02,S17,A22,81,102
E02,S17,A22,103,122
E02,S17,A22,123,142
E02,S17,A22,143,161
E02,S17,A22,162,179
E02,S17,A22,180,199
E02,S17,A22,200,218
E02,S17,A22,219,237
E02,S17,A22,238,256
E02,S17,A22,257,274
E02,S17,A22,275,292
E02,S17,A22,10,27
E02,S17,A22,28,45
E02,S17,A22,46,63
E02,S17,A22,64,80
E02,S17,A22,81,98
E02,S17,A22,99,117
E02,S17,A22,118,136
E02,S17,A22,137,154
E02,S17,A22,155,172
E02,S17,A22,173,190
E02,S17,A22,191,209
E02,S17,A22,210,228
E02,S17,A22,229,246
E02,S17,A22,247,264
E02,S17,A22,265,283
E02,S18,A07,1,27
E02,S18,A07,28,53
E02,S18,A07,54,73
E02,S18,A07,74,93
E02,S18,A07,94,111
E02,S18,A07,112,129
E02,S18,A07,130,147
E02,S18,A07,148,165
E02,S18,A07,166,185
E02,S18,A07,186,204
E02,S18,A07,205,223
E02,S18,A07,224,243
E02,S18,A07,244,263
E02,S18,A07,264,282
E02,S18,A07,1,19
E02,S18,A07,20,41
E02,S18,A07,42,64
E02,S18,A07,65,86
E02,S18,A07,87,107
E02,S18,A07,108,129
E02,S18,A07,130,151
E02,S18,A07,152,173
E02,S18,A07,174,194
E02,S18,A07,195,213
E02,S18,A07,214,234
E02,S18,A07,235,256
E02,S18,A07,257,277
E02,S18,A07,278,295
E02,S18,A09,1,17
E02,S18,A09,18,38
E02,S18,A09,39,59
E02,S18,A09,60,84
E02,S18,A09,85,107
E02,S18,A09,108,131
E02,S18,A09,132,156
E02,S18,A09,157,184
E02,S18,A09,185,207
E02,S18,A09,208,233
E02,S18,A09,234,256
E02,S18,A09,257,283
E02,S18,A09,1,13
E02,S18,A09,14,35
E02,S18,A09,36,59
E02,S18,A09,60,83
E02,S18,A09,84,107
E02,S18,A09,108,131
E02,S18,A09,132,155
E02,S18,A09,156,180
E02,S18,A09,181,200
E02,S18,A09,201,224
E02,S18,A09,225,247
E02,S18,A09,248,271
E02,S18,A09,272,295
E02,S18,A07,1,20
E02,S18,A07,21,45
E02,S18,A07,46,69
E02,S18,A07,70,93
E02,S18,A07,94,117
E02,S18,A07,118,141
E02,S18,A07,142,163
E02,S18,A07,164,187
E02,S18,A07,188,210
E02,S18,A07,211,234
E02,S18,A07,235,257
E02,S18,A07,258,282
E02,S18,A12,1,15
E02,S18,A12,16,35
E02,S18,A12,36,55
E02,S18,A12,56,75
E02,S18,A12,76,94
E02,S18,A12,95,113
E02,S18,A12,114,132
E02,S18,A12,133,152
E02,S18,A12,153,171
E02,S18,A12,172,190
E02,S18,A12,191,210
E02,S18,A12,211,230
E02,S18,A12,231,248
E02,S18,A12,249,269
E02,S18,A12,270,290
E02,S18,A13,1,14
E02,S18,A13,15,30
E02,S18,A13,31,46
E02,S18,A13,47,63
E02,S18,A13,64,80
E02,S18,A13,81,96
E02,S18,A13,97,114
E02,S18,A13,115,130
E02,S18,A13,131,146
E02,S18,A13,147,162
E02,S18,A13,163,179
E02,S18,A13,180,196
E02,S18,A13,197,212
E02,S18,A13,213,228
E02,S18,A13,229,245
E02,S18,A13,246,261
E02,S18,A13,262,277
E02,S18,A13,278,293
E02,S18,A13,12,26
E02,S18,A13,27,43
E02,S18,A13,44,58
E02,S18,A13,59,74
E02,S18,A13,75,90
E02,S18,A13,91,106
E02,S18,A13,107,123
E02,S18,A13,124,139
E02,S18,A13,140,156
E02,S18,A13,157,173
E02,S18,A13,174,189
E02,S18,A13,190,204
E02,S18,A13,205,221
E02,S18,A13,222,238
E02,S18,A13,239,254
E02,S18,A13,255,271
E02,S18,A13,272,289
E02,S18,A09,32,61
E02,S18,A09,62,91
E02,S18,A09,92,120
E02,S18,A09,121,149
E02,S18,A09,150,177
E02,S18,A09,210,239
E02,S18,A09,240,266
E02,S18,A13,1,14
E02,S18,A13,15,29
E02,S18,A13,30,44
E02,S18,A13,45,60
E02,S18,A13,61,77
E02,S18,A13,78,93
E02,S18,A13,94,110
E02,S18,A13,111,127
E02,S18,A13,128,144
E02,S18,A13,145,159
E02,S18,A13,160,176
E02,S18,A13,177,194
E02,S18,A13,195,209
E02,S18,A13,210,226
E02,S18,A13,227,244
E02,S18,A13,245,261
E02,S18,A13,262,278
E02,S18,A13,279,297
E02,S18,A13,9,23
E02,S18,A13,24,38
E02,S18,A13,39,55
E02,S18,A13,56,72
E02,S18,A13,73,88
E02,S18,A13,89,105
E02,S18,A13,106,122
E02,S18,A13,123,138
E02,S18,A13,139,156
E02,S18,A13,157,173
E02,S18,A13,174,190
E02,S18,A13,191,206
E02,S18,A13,207,223
E02,S18,A13,224,240
E02,S18,A13,241,257
E02,S18,A13,258,274
E02,S18,A13,275,291
E02,S18,A12,1,18
E02,S18,A12,19,41
E02,S18,A12,42,65
E02,S18,A12,66,86
E02,S18,A12,87,108
E02,S18,A12,109,136
E02,S18,A12,137,161
E02,S18,A12,162,191
E02,S18,A12,192,220
E02,S18,A12,221,243
E02,S18,A12,244,264
E02,S18,A12,265,294
E02,S18,A20,1,28
E02,S18,A20,29,57
E02,S18,A20,58,84
E02,S18,A20,85,112
E02,S18,A20,113,139
E02,S18,A20,140,166
E02,S18,A20,167,191
E02,S18,A20,192,218
E02,S18,A20,219,243
E02,S18,A20,244,270
E02,S18,A20,271,297
E02,S18,A20,1,22
E02,S18,A20,23,47
E02,S18,A20,48,71
E02,S18,A20,72,97
E02,S18,A20,98,123
E02,S18,A20,124,147
E02,S18,A20,148,174
E02,S18,A20,175,199
E02,S18,A20,200,221
E02,S18,A20,222,245
E02,S18,A20,246,266
E02,S18,A20,267,290
E02,S18,A22,10,27
E02,S18,A22,28,45
E02,S18,A22,46,64
E02,S18,A22,65,81
E02,S18,A22,82,98
E02,S18,A22,99,115
E02,S18,A22,116,132
E02,S18,A22,133,152
E02,S18,A22,153,168
E02,S18,A22,169,185
E02,S18,A22,186,203
E02,S18,A22,204,221
E02,S18,A22,222,240
E02,S18,A22,241,259
E02,S18,A22,260,277
E02,S18,A22,278,297
E02,S18,A22,1,15
E02,S18,A22,16,32
E02,S18,A22,33,50
E02,S18,A22,51,70
E02,S18,A22,71,90
E02,S18,A22,91,110
E02,S18,A22,111,133
E02,S18,A22,134,153
E02,S18,A22,154,174
E02,S18,A22,175,196
E02,S18,A22,197,217
E02,S18,A22,218,240
E02,S18,A22,241,261
E02,S18,A22,262,283
E02,S19,A07,1,28
E02,S19,A07,165,194
E02,S19,A09,7,23
E02,S19,A09,24,40
E02,S19,A09,41,54
E02,S19,A09,55,71
E02,S19,A09,72,85
E02,S19,A09,86,98
E02,S19,A09,99,114
E02,S19,A09,115,128
E02,S19,A09,129,142
E02,S19,A09,143,155
E02,S19,A09,156,170
E02,S19,A09,171,185
E02,S19,A09,186,200
E02,S19,A09,201,213
E02,S19,A09,214,228
E02,S19,A09,229,242
E02,S19,A09,243,256
E02,S19,A09,257,270
E02,S19,A09,271,285
E02,S19,A09,11,25
E02,S19,A09,26,42
E02,S19,A09,43,61
E02,S19,A09,62,78
E02,S19,A09,79,97
E02,S19,A09,98,113
E02,S19,A09,114,131
E02,S19,A09,132,147
E02,S19,A09,148,165
E02,S19,A09,166,181
E02,S19,A09,182,198
E02,S19,A09,199,214
E02,S19,A09,215,230
E02,S19,A09,231,249
E02,S19,A09,250,265
E02,S19,A09,266,282
E02,S19,A07,1,25
E02,S19,A12,1,12
E02,S19,A12,13,31
E02,S19,A12,32,47
E02,S19,A12,48,66
E02,S19,A12,67,86
E02,S19,A12,87,105
E02,S19,A12,106,125
E02,S19,A12,126,144
E02,S19,A12,145,161
E02,S19,A12,162,181
E02,S19,A12,182,201
E02,S19,A12,202,221
E02,S19,A12,222,240
E02,S19,A12,241,261
E02,S19,A12,262,278
E02,S19,A12,279,296
E02,S19,A13,1,28
E02,S19,A13,29,54
E02,S19,A13,55,78
E02,S19,A13,79,104
E02,S19,A13,105,128
E02,S19,A13,129,153
E02,S19,A13,154,178
E02,S19,A13,179,202
E02,S19,A13,203,227
E02,S19,A13,228,251
E02,S19,A13,252,276
E02,S19,A13,44,68
E02,S19,A13,69,92
E02,S19,A13,93,115
E02,S19,A13,116,139
E02,S19,A13,140,161
E02,S19,A13,162,189
E02,S19,A13,190,212
E02,S19,A13,213,238
E02,S19,A13,239,262
E02,S19,A13,263,287
E02,S19,A09,40,66
E02,S19,A09,67,92
E02,S19,A09,93,119
E02,S19,A09,120,144
E02,S19,A09,145,170
E02,S19,A09,171,195
E02,S19,A09,196,222
E02,S19,A09,223,247
E02,S19,A09,248,273
E02,S19,A09,274,297
E02,S19,A09,1,12
E02,S19,A09,13,33
E02,S19,A09,34,58
E02,S19,A09,59,83
E02,S19,A09,84,107
E02,S19,A09,108,132
E02,S19,A09,133,158
E02,S19,A09,159,183
E02,S19,A09,184,207
E02,S19,A09,208,231
E02,S19,A09,232,256
E02,S19,A09,257,280
E02,S19,A13,1,13
E02,S19,A13,14,34
E02,S19,A13,35,54
E02,S19,A13,55,77
E02,S19,A13,78,100
E02,S19,A13,101,121
E02,S19,A13,122,142
E02,S19,A13,143,164
E02,S19,A13,165,186
E02,S19,A13,187,207
E02,S19,A13,208,228
E02,S19,A13,229,248
E02,S19,A13,249,269
E02,S19,A13,270,290
E02,S19,A13,9,30
E02,S19,A13,31,52
E02,S19,A13,53,74
E02,S19,A13,75,95
E02,S19,A13,96,115
E02,S19,A13,116,135
E02,S19,A13,136,155
E02,S19,A13,156,176
E02,S19,A13,177,195
E02,S19,A13,196,215
E02,S19,A13,216,234
E02,S19,A13,235,253
E02,S19,A13,254,273
E02,S19,A13,274,292
E02,S19,A12,179,206
E02,S19,A12,207,233
E02,S19,A12,234,259
E02,S19,A12,260,285
E02,S19,A20,36,65
E02,S19,A20,66,95
E02,S19,A20,96,124
E02,S19,A20,125,152
E02,S19,A20,153,179
E02,S19,A20,180,208
E02,S19,A20,209,235
E02,S19,A20,236,264
E02,S19,A20,265,293
E02,S19,A20,1,19
E02,S19,A20,20,42
E02,S19,A20,43,67
E02,S19,A20,68,91
E02,S19,A20,92,117
E02,S19,A20,118,143
E02,S19,A20,144,169
E02,S19,A20,170,198
E02,S19,A20,199,225
E02,S19,A20,226,252
E02,S19,A20,253,279
E02,S19,A22,47,75
E02,S19,A22,76,104
E02,S19,A22,105,133
E02,S19,A22,134,160
E02,S19,A22,161,189
E02,S19,A22,190,204
E02,S19,A22,205,223
E02,S19,A22,224,241
E02,S19,A22,242,260
E02,S19,A22,261,274
E02,S19,A22,275,295
E02,S19,A22,1,12
E02,S19,A22,13,34
E02,S19,A22,35,53
E02,S19,A22,54,75
E02,S19,A22,76,94
E02,S19,A22,95,115
E02,S19,A22,116,133
E02,S19,A22,134,154
E02,S19,A22,155,174
E02,S19,A22,175,195
E02,S19,A22,196,217
E02,S19,A22,218,238
E02,S19,A22,239,259
E02,S19,A22,260,280
E02,S19,A22,281,297
E02,S20,A07,11,38
E02,S20,A07,71,100
E02,S20,A07,132,161
E02,S20,A07,162,191
E02,S20,A07,192,221
E02,S20,A07,1,15
E02,S20,A07,47,76
E02,S20,A07,269,297
E02,S20,A09,12,38
E02,S20,A09,39,66
E02,S20,A09,67,93
E02,S20,A09,94,122
E02,S20,A09,123,151
E02,S20,A09,152,177
E02,S20,A09,178,207
E02,S20,A09,239,264
E02,S20,A09,265,293
E02,S20,A09,35,63
E02,S20,A09,95,124
E02,S20,A07,157,181
E02,S20,A07,182,205
E02,S20,A07,206,228
E02,S20,A07,229,247
E02,S20,A07,248,271
E02,S20,A07,272,294
E02,S20,A12,1,16
E02,S20,A12,17,44
E02,S20,A12,45,70
E02,S20,A12,71,95
E02,S20,A12,96,120
E02,S20,A12,121,146
E02,S20,A12,147,172
E02,S20,A12,173,197
E02,S20,A12,198,221
E02,S20,A12,222,247
E02,S20,A12,248,273
E02,S20,A12,274,297
E02,S20,A13,1,27
E02,S20,A13,28,55
E02,S20,A13,56,81
E02,S20,A13,82,107
E02,S20,A13,108,133
E02,S20,A13,134,157
E02,S20,A13,158,183
E02,S20,A13,184,208
E02,S20,A13,209,233
E02,S20,A13,234,257
E02,S20,A13,258,282
E02,S20,A13,1,30
E02,S20,A13,31,51
E02,S20,A13,52,75
E02,S20,A13,76,98
E02,S20,A13,99,120
E02,S20,A13,121,142
E02,S20,A13,143,165
E02,S20,A13,166,186
E02,S20,A13,187,207
E02,S20,A13,208,230
E02,S20,A13,231,251
E02,S20,A13,252,273
E02,S20,A13,274,297
E02,S20,A09,1,21
E02,S20,A09,22,46
E02,S20,A09,47,70
E02,S20,A09,71,96
E02,S20,A09,97,122
E02,S20,A09,123,148
E02,S20,A09,149,172
E02,S20,A09,173,199
E02,S20,A09,200,226
E02,S20,A09,227,254
E02,S20,A09,255,282
E02,S20,A09,1,14
E02,S20,A09,15,44
E02,S20,A09,79,108
E02,S20,A09,174,203
E02,S20,A13,1,16
E02,S20,A13,17,29
E02,S20,A13,30,42
E02,S20,A13,43,55
E02,S20,A13,56,67
E02,S20,A13,68,80
E02,S20,A13,81,93
E02,S20,A13,94,106
E02,S20,A13,107,119
E02,S20,A13,120,131
E02,S20,A13,132,145
E02,S20,A13,146,158
E02,S20,A13,159,171
E02,S20,A13,172,185
E02,S20,A13,186,199
E02,S20,A13,200,212
E02,S20,A13,213,225
E02,S20,A13,226,238
E02,S20,A13,239,251
E02,S20,A13,252,263
E02,S20,A13,264,277
E02,S20,A13,278,289
E02,S20,A13,1,18
E02,S20,A13,19,37
E02,S20,A13,38,54
E02,S20,A13,55,72
E02,S20,A13,73,88
E02,S20,A13,89,106
E02,S20,A13,107,123
E02,S20,A13,124,141
E02,S20,A13,142,158
E02,S20,A13,159,175
E02,S20,A13,176,192
E02,S20,A13,193,210
E02,S20,A13,211,227
E02,S20,A13,228,244
E02,S20,A13,245,261
E02,S20,A13,262,278
E02,S20,A13,279,294
E02,S20,A12,38,61
E02,S20,A12,62,84
E02,S20,A12,85,111
E02,S20,A12,143,170
E02,S20,A12,171,197
E02,S20,A12,198,222
E02,S20,A12,223,250
E02,S20,A12,251,276
E02,S20,A12,277,297
E02,S20,A20,1,23
E02,S20,A20,232,261
E02,S20,A20,41,68
E02,S20,A20,69,98
E02,S20,A20,99,126
E02,S20,A20,127,155
E02,S20,A20,156,185
E02,S20,A20,186,213
E02,S20,A20,214,241
E02,S20,A20,274,297
E02,S20,A22,1,27
E02,S20,A22,28,52
E02,S20,A22,53,78
E02,S20,A22,79,105
E02,S20,A22,106,129
E02,S20,A22,130,155
E02,S20,A22,156,182
E02,S20,A22,183,208
E02,S20,A22,209,234
E02,S20,A22,235,257
E02,S20,A22,258,286
E02,S20,A22,32,54
E02,S20,A22,55,76
E02,S20,A22,77,102
E02,S20,A22,103,128
E02,S20,A22,129,153
E02,S20,A22,154,176
E02,S20,A22,177,200
E02,S20,A22,201,224
E02,S20,A22,225,247
E02,S20,A22,248,270
E02,S20,A22,271,293
E03,S21,A07,1,29
E03,S21,A07,1,22
E03,S21,A09,1,18
E03,S21,A09,19,44
E03,S21,A09,45,71
E03,S21,A09,72,97
E03,S21,A09,98,124
E03,S21,A09,125,149
E03,S21,A09,150,175
E03,S21,A09,176,200
E03,S21,A09,201,225
E03,S21,A09,226,250
E03,S21,A09,251,278
E03,S21,A09,2,27
E03,S21,A09,28,53
E03,S21,A09,54,78
E03,S21,A09,79,103
E03,S21,A09,104,130
E03,S21,A09,131,154
E03,S21,A09,155,178
E03,S21,A09,179,203
E03,S21,A09,204,227
E03,S21,A09,228,251
E03,S21,A09,252,275
E03,S21,A07,1,23
E03,S21,A07,151,180
E03,S21,A12,1,19
E03,S21,A12,20,45
E03,S21,A12,46,72
E03,S21,A12,73,100
E03,S21,A12,101,128
E03,S21,A12,129,156
E03,S21,A12,157,184
E03,S21,A12,185,212
E03,S21,A12,213,238
E03,S21,A12,239,265
E03,S21,A12,266,293
E03,S21,A13,1,18
E03,S21,A13,19,45
E03,S21,A13,46,73
E03,S21,A13,74,103
E03,S21,A13,104,133
E03,S21,A13,134,162
E03,S21,A13,163,192
E03,S21,A13,193,221
E03,S21,A13,222,250
E03,S21,A13,251,280
E03,S21,A13,1,20
E03,S21,A13,21,46
E03,S21,A13,47,72
E03,S21,A13,73,99
E03,S21,A13,100,127
E03,S21,A13,128,157
E03,S21,A13,158,186
E03,S21,A13,187,216
E03,S21,A13,217,245
E03,S21,A13,246,274
E03,S21,A09,1,24
E03,S21,A09,25,51
E03,S21,A09,52,81
E03,S21,A09,113,141
E03,S21,A09,173,202
E03,S21,A09,203,231
E03,S21,A09,1,24
E03,S21,A09,25,53
E03,S21,A09,54,82
E03,S21,A09,178,207
E03,S21,A09,208,236
E03,S21,A09,237,266
E03,S21,A13,1,12
E03,S21,A13,13,32
E03,S21,A13,33,51
E03,S21,A13,52,72
E03,S21,A13,73,93
E03,S21,A13,94,116
E03,S21,A13,117,140
E03,S21,A13,141,162
E03,S21,A13,163,185
E03,S21,A13,186,208
E03,S21,A13,209,231
E03,S21,A13,232,253
E03,S21,A13,254,273
E03,S21,A13,274,295
E03,S21,A13,2,17
E03,S21,A13,18,38
E03,S21,A13,39,61
E03,S21,A13,62,84
E03,S21,A13,85,108
E03,S21,A13,109,132
E03,S21,A13,133,155
E03,S21,A13,156,178
E03,S21,A13,179,200
E03,S21,A13,201,223
E03,S21,A13,224,246
E03,S21,A13,247,269
E03,S21,A13,270,291
E03,S21,A12,1,24
E03,S21,A20,1,19
E03,S21,A20,1,24
E03,S21,A20,25,54
E03,S21,A20,55,83
E03,S21,A20,84,112
E03,S21,A20,207,236
E03,S21,A22,2,21
E03,S21,A22,22,49
E03,S21,A22,50,71
E03,S21,A22,108,136
E03,S21,A22,137,166
E03,S21,A22,167,193
E03,S21,A22,194,222
E03,S21,A22,223,252
E03,S21,A22,253,281
E03,S21,A22,1,21
E03,S21,A22,22,50
E03,S21,A22,51,80
E03,S21,A22,81,107
E03,S21,A22,140,167
E03,S21,A22,168,196
E03,S21,A22,197,226
E03,S21,A22,227,256
E03,S21,A22,257,286
E03,S22,A07,1,23
E03,S22,A07,117,145
E03,S22,A07,146,174
E03,S22,A07,175,204
E03,S22,A07,205,232
E03,S22,A07,233,259
E03,S22,A07,260,289
E03,S22,A07,1,19
E03,S22,A07,52,81
E03,S22,A07,82,111
E03,S22,A07,146,175
E03,S22,A07,239,267
E03,S22,A09,9,22
E03,S22,A09,23,37
E03,S22,A09,38,51
E03,S22,A09,52,66
E03,S22,A09,67,82
E03,S22,A09,83,97
E03,S22,A09,98,113
E03,S22,A09,114,128
E03,S22,A09,129,143
E03,S22,A09,144,159
E03,S22,A09,160,174
E03,S22,A09,175,190
E03,S22,A09,191,204
E03,S22,A09,205,220
E03,S22,A09,221,235
E03,S22,A09,236,249
E03,S22,A09,250,264
E03,S22,A09,265,279
E03,S22,A09,280,294
E03,S22,A09,1,13
E03,S22,A09,14,27
E03,S22,A09,28,42
E03,S22,A09,43,56
E03,S22,A09,57,71
E03,S22,A09,72,86
E03,S22,A09,87,102
E03,S22,A09,103,118
E03,S22,A09,119,132
E03,S22,A09,133,148
E03,S22,A09,149,164
E03,S22,A09,165,181
E03,S22,A09,182,198
E03,S22,A09,199,214
E03,S22,A09,215,229
E03,S22,A09,230,244
E03,S22,A09,245,260
E03,S22,A09,261,274
E03,S22,A09,275,290
E03,S22,A07,1,21
E03,S22,A07,22,49
E03,S22,A07,175,202
E03,S22,A07,236,265
E03,S22,A12,1,18
E03,S22,A12,19,40
E03,S22,A12,41,62
E03,S22,A12,63,86
E03,S22,A12,87,110
E03,S22,A12,111,132
E03,S22,A12,133,155
E03,S22,A12,156,176
E03,S22,A12,177,199
E03,S22,A12,200,221
E03,S22,A12,222,245
E03,S22,A12,246,267
E03,S22,A12,268,290
E03,S22,A13,1,12
E03,S22,A13,13,36
E03,S22,A13,37,59
E03,S22,A13,60,86
E03,S22,A13,87,110
E03,S22,A13,111,134
