Environment,Subject,Action,Start,End
E04,S32,A19,183,213
E04,S32,A19,214,242
E04,S32,A19,243,272
E04,S32,A19,273,297
E04,S32,A20,1,12
E04,S32,A20,13,42
E04,S32,A20,43,67
E04,S32,A20,68,93
E04,S32,A20,94,123
E04,S32,A20,124,148
E04,S32,A20,149,177
E04,S32,A20,178,206
E04,S32,A20,207,232
E04,S32,A20,233,259
E04,S32,A20,260,286
E04,S32,A21,1,14
E04,S32,A21,15,43
E04,S32,A21,44,72
E04,S32,A21,73,103
E04,S32,A21,104,135
E04,S32,A21,136,164
E04,S32,A21,165,193
E04,S32,A21,194,221
E04,S32,A21,222,251
E04,S32,A21,252,281
E04,S32,A22,1,11
E04,S32,A22,12,30
E04,S32,A22,31,51
E04,S32,A22,52,70
E04,S32,A22,71,93
E04,S32,A22,94,118
E04,S32,A22,119,141
E04,S32,A22,142,166
E04,S32,A22,167,190
E04,S32,A22,191,216
E04,S32,A22,217,244
E04,S32,A22,245,270
E04,S32,A22,271,297
E04,S32,A23,1,8
E04,S32,A23,9,31
E04,S32,A23,32,55
E04,S32,A23,56,81
E04,S32,A23,82,106
E04,S32,A23,107,134
E04,S32,A23,135,161
E04,S32,A23,162,189
E04,S32,A23,190,214
E04,S32,A23,215,240
E04,S32,A23,241,267
E04,S32,A23,268,293
E04,S32,A24,1,5
E04,S32,A24,6,18
E04,S32,A24,19,35
E04,S32,A24,36,51
E04,S32,A24,52,67
E04,S32,A24,68,84
E04,S32,A24,85,102
E04,S32,A24,103,119
E04,S32,A24,120,137
E04,S32,A24,138,154
E04,S32,A24,155,174
E04,S32,A24,175,192
E04,S32,A24,193,210
E04,S32,A24,211,227
E04,S32,A24,228,245
E04,S32,A24,246,263
E04,S32,A24,264,281
E04,S32,A25,1,19
E04,S32,A25,20,38
E04,S32,A25,39,58
E04,S32,A25,59,79
E04,S32,A25,80,100
E04,S32,A25,101,119
E04,S32,A25,120,140
E04,S32,A25,141,162
E04,S32,A25,163,183
E04,S32,A25,184,205
E04,S32,A25,206,227
E04,S32,A25,228,248
E04,S32,A25,249,269
E04,S32,A25,270,288
E04,S32,A26,1,2
E04,S32,A26,3,13
E04,S32,A26,14,23
E04,S32,A26,24,34
E04,S32,A26,35,45
E04,S32,A26,46,55
E04,S32,A26,56,65
E04,S32,A26,66,75
E04,S32,A26,76,86
E04,S32,A26,87,97
E04,S32,A26,98,107
E04,S32,A26,108,118
E04,S32,A26,119,129
E04,S32,A26,130,139
E04,S32,A26,140,151
E04,S32,A26,152,162
E04,S32,A26,163,172
E04,S32,A26,173,183
E04,S32,A26,184,194
E04,S32,A26,195,206
E04,S32,A26,207,217
E04,S32,A26,218,228
E04,S32,A26,229,239
E04,S32,A26,240,250
E04,S32,A26,251,261
E04,S32,A26,262,271
E04,S32,A26,272,282
E04,S32,A26,283,293
E04,S32,A27,1,15
E04,S32,A27,16,50
E04,S32,A27,51,75
E04,S32,A27,76,105
E04,S32,A27,106,132
E04,S32,A27,133,158
E04,S32,A27,159,188
E04,S32,A27,189,216
E04,S32,A27,217,241
E04,S32,A27,242,269
E04,S32,A27,270,293
E04,S33,A01,1,3
E04,S33,A01,4,14
E04,S33,A01,15,25
E04,S33,A01,26,36
E04,S33,A01,37,46
E04,S33,A01,47,55
E04,S33,A01,56,65
E04,S33,A01,66,76
E04,S33,A01,77,88
E04,S33,A01,89,100
E04,S33,A01,101,109
E04,S33,A01,110,119
E04,S33,A01,120,132
E04,S33,A01,133,142
E04,S33,A01,143,151
E04,S33,A01,152,162
E04,S33,A01,163,171
E04,S33,A01,172,181
E04,S33,A01,182,193
E04,S33,A01,194,202
E04,S33,A01,203,210
E04,S33,A01,211,220
E04,S33,A01,221,229
E04,S33,A01,230,238
E04,S33,A01,239,247
E04,S33,A01,248,255
E04,S33,A01,256,264
E04,S33,A01,265,274
E04,S33,A01,275,283
E04,S33,A01,284,293
E04,S33,A02,1,32
E04,S33,A02,33,74
E04,S33,A02,75,114
E04,S33,A02,115,153
E04,S33,A02,154,190
E04,S33,A02,191,232
E04,S33,A02,233,271
E04,S33,A03,1,33
E04,S33,A03,34,80
E04,S33,A03,81,132
E04,S33,A03,133,181
E04,S33,A03,182,228
E04,S33,A03,229,277
E04,S33,A04,1,7
E04,S33,A04,8,24
E04,S33,A04,25,46
E04,S33,A04,47,67
E04,S33,A04,68,90
E04,S33,A04,91,111
E04,S33,A04,112,133
E04,S33,A04,134,156
E04,S33,A04,157,176
E04,S33,A04,177,196
E04,S33,A04,197,218
E04,S33,A04,219,237
E04,S33,A04,238,257
E04,S33,A04,258,278
E04,S33,A04,279,297
E04,S33,A05,1,16
E04,S33,A05,17,39
E04,S33,A05,40,61
E04,S33,A05,62,84
E04,S33,A05,85,109
E04,S33,A05,110,131
E04,S33,A05,132,153
E04,S33,A05,154,175
E04,S33,A05,176,197
E04,S33,A05,198,218
E04,S33,A05,219,238
E04,S33,A05,239,263
E04,S33,A05,264,286
E04,S33,A06,1,9
E04,S33,A06,10,24
E04,S33,A06,25,38
E04,S33,A06,39,53
E04,S33,A06,54,67
E04,S33,A06,68,82
E04,S33,A06,83,97
E04,S33,A06,98,112
E04,S33,A06,113,126
E04,S33,A06,127,139
E04,S33,A06,140,153
E04,S33,A06,154,167
E04,S33,A06,168,180
E04,S33,A06,181,194
E04,S33,A06,195,207
E04,S33,A06,208,221
E04,S33,A06,222,235
E04,S33,A06,236,249
E04,S33,A06,250,263
E04,S33,A06,264,276
E04,S33,A06,277,290
E04,S33,A07,1,15
E04,S33,A07,16,44
E04,S33,A07,45,75
E04,S33,A07,76,106
E04,S33,A07,107,133
E04,S33,A07,134,164
E04,S33,A07,165,195
E04,S33,A07,196,229
E04,S33,A07,230,259
E04,S33,A07,260,291
E04,S33,A08,1,21
E04,S33,A08,22,52
E04,S33,A08,53,84
E04,S33,A08,85,117
E04,S33,A08,118,151
E04,S33,A08,152,184
E04,S33,A08,185,218
E04,S33,A08,219,251
E04,S33,A08,252,283
E04,S33,A09,1,15
E04,S33,A09,16,45
E04,S33,A09,46,73
E04,S33,A09,74,103
E04,S33,A09,104,130
E04,S33,A09,131,157
E04,S33,A09,158,184
E04,S33,A09,185,212
E04,S33,A09,213,239
E04,S33,A09,240,266
E04,S33,A09,267,296
E04,S33,A10,1,16
E04,S33,A10,17,43
E04,S33,A10,44,70
E04,S33,A10,71,97
E04,S33,A10,98,124
E04,S33,A10,125,152
E04,S33,A10,153,179
E04,S33,A10,180,205
E04,S33,A10,206,233
E04,S33,A10,234,260
E04,S33,A10,261,285
E04,S33,A11,1,24
E04,S33,A11,25,58
E04,S33,A11,59,92
E04,S33,A11,93,126
E04,S33,A11,127,160
E04,S33,A11,161,195
E04,S33,A11,196,227
E04,S33,A11,228,258
E04,S33,A11,259,291
E04,S33,A12,1,17
E04,S33,A12,18,50
E04,S33,A12,51,77
E04,S33,A12,78,107
E04,S33,A12,108,137
E04,S33,A12,138,167
E04,S33,A12,168,199
E04,S33,A12,200,230
E04,S33,A12,231,260
E04,S33,A12,261,291
E04,S33,A13,1,9
E04,S33,A13,10,35
E04,S33,A13,36,62
E04,S33,A13,63,88
E04,S33,A13,89,113
E04,S33,A13,114,138
E04,S33,A13,139,162
E04,S33,A13,163,186
E04,S33,A13,187,210
E04,S33,A13,211,234
E04,S33,A13,235,258
E04,S33,A13,259,282
E04,S33,A14,1,10
E04,S33,A14,11,35
E04,S33,A14,36,60
E04,S33,A14,61,85
E04,S33,A14,86,108
E04,S33,A14,109,133
E04,S33,A14,134,158
E04,S33,A14,159,181
E04,S33,A14,182,206
E04,S33,A14,207,229
E04,S33,A14,230,252
E04,S33,A14,253,275
E04,S33,A14,276,297
E04,S33,A15,1,19
E04,S33,A15,20,52
E04,S33,A15,53,84
E04,S33,A15,85,116
E04,S33,A15,117,146
E04,S33,A15,147,177
E04,S33,A15,178,209
E04,S33,A15,210,240
E04,S33,A15,241,272
E04,S33,A16,1,22
E04,S33,A16,23,57
E04,S33,A16,58,93
E04,S33,A16,94,125
E04,S33,A16,126,159
E04,S33,A16,160,191
E04,S33,A16,192,225
E04,S33,A16,226,258
E04,S33,A16,259,290
E04,S33,A17,1,12
E04,S33,A17,13,36
E04,S33,A17,37,59
E04,S33,A17,60,83
E04,S33,A17,84,105
E04,S33,A17,106,128
E04,S33,A17,129,150
E04,S33,A17,151,173
E04,S33,A17,174,194
E04,S33,A17,195,217
E04,S33,A17,218,242
E04,S33,A17,243,267
E04,S33,A17,268,290
E04,S33,A18,1,18
E04,S33,A18,19,41
E04,S33,A18,42,67
E04,S33,A18,68,92
E04,S33,A18,93,116
E04,S33,A18,117,139
E04,S33,A18,140,160
E04,S33,A18,161,181
E04,S33,A18,182,202
E04,S33,A18,203,223
E04,S33,A18,224,245
E04,S33,A18,246,266
E04,S33,A18,267,287
E04,S33,A19,1,10
E04,S33,A19,11,32
E04,S33,A19,33,53
E04,S33,A19,54,74
E04,S33,A19,75,99
E04,S33,A19,100,125
E04,S33,A19,126,152
E04,S33,A19,153,178
E04,S33,A19,179,204
E04,S33,A19,205,229
E04,S33,A19,230,256
E04,S33,A19,257,283
E04,S33,A20,1,23
E04,S33,A20,24,58
E04,S33,A20,59,94
E04,S33,A20,95,132
E04,S33,A20,133,168
E04,S33,A20,169,205
E04,S33,A20,206,240
E04,S33,A20,241,274
E04,S33,A21,1,23
E04,S33,A21,24,55
E04,S33,A21,56,87
E04,S33,A21,88,121
E04,S33,A21,122,153
E04,S33,A21,154,184
E04,S33,A21,185,217
E04,S33,A21,218,250
E04,S33,A21,251,283
E04,S33,A22,1,13
E04,S33,A22,14,51
E04,S33,A22,52,86
E04,S33,A22,87,124
E04,S33,A22,125,153
E04,S33,A22,154,183
E04,S33,A22,184,213
E04,S33,A22,214,244
E04,S33,A22,245,278
E04,S33,A23,1,17
E04,S33,A23,18,51
E04,S33,A23,52,84
E04,S33,A23,85,120
E04,S33,A23,121,160
E04,S33,A23,161,200
E04,S33,A23,201,236
E04,S33,A23,237,269
E04,S33,A24,1,9
E04,S33,A24,10,31
E04,S33,A24,32,55
E04,S33,A24,56,79
E04,S33,A24,80,102
E04,S33,A24,103,125
E04,S33,A24,126,147
E04,S33,A24,148,170
E04,S33,A24,171,192
E04,S33,A24,193,217
E04,S33,A24,218,245
E04,S33,A24,246,269
E04,S33,A24,270,292
E04,S33,A25,1,7
E04,S33,A25,8,29
E04,S33,A25,30,54
E04,S33,A25,55,77
E04,S33,A25,78,100
E04,S33,A25,101,123
E04,S33,A25,124,146
E04,S33,A25,147,170
E04,S33,A25,171,194
E04,S33,A25,195,216
E04,S33,A25,217,237
E04,S33,A25,238,260
E04,S33,A25,261,284
E04,S33,A26,1,6
E04,S33,A26,7,19
E04,S33,A26,20,33
E04,S33,A26,34,47
E04,S33,A26,48,61
E04,S33,A26,62,75
E04,S33,A26,76,90
E04,S33,A26,91,105
E04,S33,A26,106,119
E04,S33,A26,120,134
E04,S33,A26,135,149
E04,S33,A26,150,163
E04,S33,A26,164,178
E04,S33,A26,179,192
E04,S33,A26,193,206
E04,S33,A26,207,221
E04,S33,A26,222,235
E04,S33,A26,236,249
E04,S33,A26,250,264
E04,S33,A26,265,279
E04,S33,A26,280,293
E04,S33,A27,1,24
E04,S33,A27,25,60
E04,S33,A27,61,91
E04,S33,A27,92,118
E04,S33,A27,119,147
E04,S33,A27,148,177
E04,S33,A27,178,204
E04,S33,A27,205,232
E04,S33,A27,233,265
E04,S33,A27,266,291
E04,S34,A01,1,8
E04,S34,A01,9,11
E04,S34,A01,12,16
E04,S34,A01,17,22
E04,S34,A01,23,28
E04,S34,A01,29,35
E04,S34,A01,36,43
E04,S34,A01,44,49
E04,S34,A01,50,57
E04,S34,A01,58,64
E04,S34,A01,65,71
E04,S34,A01,72,79
E04,S34,A01,80,88
E04,S34,A01,89,97
E04,S34,A01,98,106
E04,S34,A01,107,114
E04,S34,A01,115,122
E04,S34,A01,123,130
E04,S34,A01,131,140
E04,S34,A01,141,149
E04,S34,A01,150,163
E04,S34,A01,164,174
E04,S34,A01,175,184
E04,S34,A01,185,192
E04,S34,A01,193,198
E04,S34,A01,199,206
E04,S34,A01,207,213
E04,S34,A01,214,219
E04,S34,A01,220,230
E04,S34,A01,231,242
E04,S34,A01,243,250
E04,S34,A01,251,259
E04,S34,A01,260,267
E04,S34,A01,268,277
E04,S34,A01,278,286
E04,S34,A01,287,294
E04,S34,A02,1,48
E04,S34,A02,49,81
E04,S34,A02,82,118
E04,S34,A02,119,154
E04,S34,A02,155,188
E04,S34,A02,189,223
E04,S34,A02,224,258
E04,S34,A02,259,295
E04,S34,A03,1,44
E04,S34,A03,45,75
E04,S34,A03,76,108
E04,S34,A03,109,141
E04,S34,A03,142,171
E04,S34,A03,172,202
E04,S34,A03,203,234
E04,S34,A03,235,267
E04,S34,A04,1,46
E04,S34,A04,47,83
E04,S34,A04,84,110
E04,S34,A04,111,155
E04,S34,A04,156,191
E04,S34,A04,192,228
E04,S34,A04,229,261
E04,S34,A04,262,295
E04,S34,A05,1,20
E04,S34,A05,21,49
E04,S34,A05,50,85
E04,S34,A05,86,120
E04,S34,A05,121,155
E04,S34,A05,156,188
E04,S34,A05,189,224
E04,S34,A05,225,256
E04,S34,A05,257,285
E04,S34,A06,1,9
E04,S34,A06,10,19
E04,S34,A06,20,30
E04,S34,A06,31,42
E04,S34,A06,43,54
E04,S34,A06,55,67
E04,S34,A06,68,80
E04,S34,A06,81,93
E04,S34,A06,94,106
E04,S34,A06,107,119
E04,S34,A06,120,131
E04,S34,A06,132,143
E04,S34,A06,144,155
E04,S34,A06,156,168
E04,S34,A06,169,180
E04,S34,A06,181,192
E04,S34,A06,193,205
E04,S34,A06,206,217
E04,S34,A06,218,229
E04,S34,A06,230,240
E04,S34,A06,241,252
E04,S34,A06,253,265
E04,S34,A06,266,277
E04,S34,A06,278,290
E04,S34,A07,1,36
E04,S34,A07,37,74
E04,S34,A07,75,100
E04,S34,A07,101,127
E04,S34,A07,128,154
E04,S34,A07,155,185
E04,S34,A07,186,212
E04,S34,A07,213,241
E04,S34,A07,242,273
E04,S34,A08,1,38
E04,S34,A08,39,66
E04,S34,A08,67,96
E04,S34,A08,97,131
E04,S34,A08,132,162
E04,S34,A08,163,187
E04,S34,A08,188,215
E04,S34,A08,216,245
E04,S34,A08,246,279
E04,S34,A09,1,17
E04,S34,A09,18,41
E04,S34,A09,42,64
E04,S34,A09,65,88
E04,S34,A09,89,114
E04,S34,A09,115,143
E04,S34,A09,144,170
E04,S34,A09,171,199
E04,S34,A09,200,225
E04,S34,A09,226,252
E04,S34,A09,253,277
E04,S34,A10,1,38
E04,S34,A10,39,67
E04,S34,A10,68,87
E04,S34,A10,88,108
E04,S34,A10,109,132
E04,S34,A10,133,150
E04,S34,A10,151,172
E04,S34,A10,173,194
E04,S34,A10,195,217
E04,S34,A10,218,242
E04,S34,A10,243,265
E04,S34,A10,266,287
E04,S34,A11,1,25
E04,S34,A11,26,51
E04,S34,A11,52,80
E04,S34,A11,81,109
E04,S34,A11,110,139
E04,S34,A11,140,167
E04,S34,A11,168,196
E04,S34,A11,197,229
E04,S34,A11,230,256
E04,S34,A11,257,286
E04,S34,A12,1,13
E04,S34,A12,14,31
E04,S34,A12,32,47
E04,S34,A12,48,65
E04,S34,A12,66,83
E04,S34,A12,84,101
E04,S34,A12,102,120
E04,S34,A12,121,137
E04,S34,A12,138,157
E04,S34,A12,158,176
E04,S34,A12,177,195
E04,S34,A12,196,214
E04,S34,A12,215,235
E04,S34,A12,236,254
E04,S34,A12,255,272
E04,S34,A12,273,291
E04,S34,A13,1,11
E04,S34,A13,12,28
E04,S34,A13,29,45
E04,S34,A13,46,63
E04,S34,A13,64,82
E04,S34,A13,83,99
E04,S34,A13,100,117
E04,S34,A13,118,134
E04,S34,A13,135,153
E04,S34,A13,154,171
E04,S34,A13,172,189
E04,S34,A13,190,207
E04,S34,A13,208,225
E04,S34,A13,226,243
E04,S34,A13,244,262
E04,S34,A13,263,281
E04,S34,A14,1,26
E04,S34,A14,27,47
E04,S34,A14,48,66
E04,S34,A14,67,85
E04,S34,A14,86,108
E04,S34,A14,109,128
E04,S34,A14,129,148
E04,S34,A14,149,170
E04,S34,A14,171,191
E04,S34,A14,192,212
E04,S34,A14,213,233
E04,S34,A14,234,256
E04,S34,A14,257,279
E04,S34,A14,280,297
E04,S34,A15,1,12
E04,S34,A15,13,36
E04,S34,A15,37,59
E04,S34,A15,60,85
E04,S34,A15,86,113
E04,S34,A15,114,139
E04,S34,A15,140,166
E04,S34,A15,167,195
E04,S34,A15,196,221
E04,S34,A15,222,246
E04,S34,A15,247,273
E04,S34,A16,1,30
E04,S34,A16,31,52
E04,S34,A16,53,77
E04,S34,A16,78,103
E04,S34,A16,104,128
E04,S34,A16,129,154
E04,S34,A16,155,181
E04,S34,A16,182,207
E04,S34,A16,208,231
E04,S34,A16,232,256
E04,S34,A16,257,281
E04,S34,A17,1,19
E04,S34,A17,20,38
E04,S34,A17,39,58
E04,S34,A17,59,77
E04,S34,A17,78,97
E04,S34,A17,98,116
E04,S34,A17,117,136
E04,S34,A17,137,153
E04,S34,A17,154,170
E04,S34,A17,171,188
E04,S34,A17,189,207
E04,S34,A17,208,224
E04,S34,A17,225,243
E04,S34,A17,244,262
E04,S34,A17,263,282
E04,S34,A18,1,24
E04,S34,A18,25,47
E04,S34,A18,48,68
E04,S34,A18,69,88
E04,S34,A18,89,110
E04,S34,A18,111,130
E04,S34,A18,131,151
E04,S34,A18,152,174
E04,S34,A18,175,196
E04,S34,A18,197,218
E04,S34,A18,219,241
E04,S34,A18,242,265
E04,S34,A18,266,288
E04,S34,A19,1,25
E04,S34,A19,26,56
E04,S34,A19,57,79
E04,S34,A19,80,103
E04,S34,A19,104,130
E04,S34,A19,131,158
E04,S34,A19,159,188
E04,S34,A19,189,216
E04,S34,A19,217,246
E04,S34,A19,247,277
E04,S34,A20,1,30
E04,S34,A20,31,54
E04,S34,A20,55,76
E04,S34,A20,77,100
E04,S34,A20,101,123
E04,S34,A20,124,148
E04,S34,A20,149,175
E04,S34,A20,176,200
E04,S34,A20,201,225
E04,S34,A20,226,250
E04,S34,A20,251,276
E04,S34,A21,1,29
E04,S34,A21,30,52
E04,S34,A21,53,75
E04,S34,A21,76,99
E04,S34,A21,100,121
E04,S34,A21,122,143
E04,S34,A21,144,165
E04,S34,A21,166,189
E04,S34,A21,190,213
E04,S34,A21,214,235
E04,S34,A21,236,257
E04,S34,A21,258,281
E04,S34,A22,1,30
E04,S34,A22,31,52
E04,S34,A22,53,73
E04,S34,A22,74,94
E04,S34,A22,95,120
E04,S34,A22,121,141
E04,S34,A22,142,164
E04,S34,A22,165,189
E04,S34,A22,190,211
E04,S34,A22,212,233
E04,S34,A22,234,255
E04,S34,A22,256,278
E04,S34,A23,1,20
E04,S34,A23,21,42
E04,S34,A23,43,66
E04,S34,A23,67,88
E04,S34,A23,89,109
E04,S34,A23,110,130
E04,S34,A23,131,152
E04,S34,A23,153,177
E04,S34,A23,178,196
E04,S34,A23,197,219
E04,S34,A23,220,241
E04,S34,A23,242,261
E04,S34,A23,262,284
E04,S34,A24,1,26
E04,S34,A24,27,45
E04,S34,A24,46,64
E04,S34,A24,65,83
E04,S34,A24,84,103
E04,S34,A24,104,121
E04,S34,A24,122,139
E04,S34,A24,140,159
E04,S34,A24,160,177
E04,S34,A24,178,196
E04,S34,A24,197,215
E04,S34,A24,216,236
E04,S34,A24,237,256
E04,S34,A24,257,276
E04,S34,A24,277,297
E04,S34,A25,1,20
E04,S34,A25,21,41
E04,S34,A25,42,63
E04,S34,A25,64,84
E04,S34,A25,85,106
E04,S34,A25,107,129
E04,S34,A25,130,150
E04,S34,A25,151,173
E04,S34,A25,174,194
E04,S34,A25,195,217
E04,S34,A25,218,239
E04,S34,A25,240,263
E04,S34,A25,264,287
E04,S34,A26,1,10
E04,S34,A26,11,17
E04,S34,A26,18,25
E04,S34,A26,26,33
E04,S34,A26,34,41
E04,S34,A26,42,48
E04,S34,A26,49,55
E04,S34,A26,56,63
E04,S34,A26,64,71
E04,S34,A26,72,78
E04,S34,A26,79,86
E04,S34,A26,87,94
E04,S34,A26,95,101
E04,S34,A26,102,108
E04,S34,A26,109,115
E04,S34,A26,116,122
E04,S34,A26,123,130
E04,S34,A26,131,137
E04,S34,A26,138,144
E04,S34,A26,145,152
E04,S34,A26,153,159
E04,S34,A26,160,167
E04,S34,A26,168,174
E04,S34,A26,175,182
E04,S34,A26,183,189
E04,S34,A26,190,197
E04,S34,A26,198,204
E04,S34,A26,205,212
E04,S34,A26,213,220
E04,S34,A26,221,227
E04,S34,A26,228,235
E04,S34,A26,236,242
E04,S34,A26,243,249
E04,S34,A26,250,257
E04,S34,A26,258,264
E04,S34,A26,265,272
E04,S34,A26,273,279
E04,S34,A26,280,287
E04,S34,A26,288,295
E04,S34,A27,1,29
E04,S34,A27,30,59
E04,S34,A27,60,92
E04,S34,A27,93,121
E04,S34,A27,122,150
E04,S34,A27,151,176
E04,S34,A27,177,204
E04,S34,A27,205,230
E04,S34,A27,231,260
E04,S34,A27,261,282
E04,S35,A01,1,6
E04,S35,A01,7,11
E04,S35,A01,12,16
E04,S35,A01,17,21
E04,S35,A01,22,25
E04,S35,A01,26,30
E04,S35,A01,31,34
E04,S35,A01,35,38
E04,S35,A01,39,43
E04,S35,A01,44,50
E04,S35,A01,51,57
E04,S35,A01,58,62
E04,S35,A01,63,66
E04,S35,A01,67,70
E04,S35,A01,71,75
E04,S35,A01,76,86
E04,S35,A01,87,96
E04,S35,A01,97,102
E04,S35,A01,103,108
E04,S35,A01,109,114
E04,S35,A01,115,121
E04,S35,A01,122,127
E04,S35,A01,128,134
E04,S35,A01,135,140
E04,S35,A01,141,147
E04,S35,A01,148,155
E04,S35,A01,156,161
E04,S35,A01,162,168
E04,S35,A01,169,175
E04,S35,A01,176,181
E04,S35,A01,182,188
E04,S35,A01,189,195
E04,S35,A01,196,201
E04,S35,A01,202,208
E04,S35,A01,209,214
E04,S35,A01,215,221
E04,S35,A01,222,229
E04,S35,A01,230,238
E04,S35,A01,239,247
E04,S35,A01,248,253
E04,S35,A01,254,261
E04,S35,A01,262,266
E04,S35,A01,267,271
E04,S35,A01,272,276
E04,S35,A01,277,284
E04,S35,A01,285,290
E04,S35,A01,291,294
E04,S35,A02,1,42
E04,S35,A02,43,71
E04,S35,A02,72,103
E04,S35,A02,104,133
E04,S35,A02,134,165
E04,S35,A02,166,197
E04,S35,A02,198,228
E04,S35,A02,229,267
E04,S35,A02,268,297
E04,S35,A03,1,37
E04,S35,A03,38,60
E04,S35,A03,61,84
E04,S35,A03,85,108
E04,S35,A03,109,132
E04,S35,A03,133,156
E04,S35,A03,157,180
E04,S35,A03,181,204
E04,S35,A03,205,228
E04,S35,A03,229,252
E04,S35,A03,253,276
E04,S35,A04,1,12
E04,S35,A04,13,31
E04,S35,A04,32,48
E04,S35,A04,49,65
E04,S35,A04,66,83
E04,S35,A04,84,100
E04,S35,A04,101,117
E04,S35,A04,118,133
E04,S35,A04,134,149
E04,S35,A04,150,166
E04,S35,A04,167,182
E04,S35,A04,183,199
E04,S35,A04,200,216
E04,S35,A04,217,232
E04,S35,A04,233,248
E04,S35,A04,249,264
E04,S35,A04,265,280
E04,S35,A04,281,297
E04,S35,A05,1,19
E04,S35,A05,20,37
E04,S35,A05,38,54
E04,S35,A05,55,70
E04,S35,A05,71,86
E04,S35,A05,87,104
E04,S35,A05,105,120
E04,S35,A05,121,137
E04,S35,A05,138,154
E04,S35,A05,155,171
E04,S35,A05,172,188
E04,S35,A05,189,206
E04,S35,A05,207,221
E04,S35,A05,222,237
E04,S35,A05,238,253
E04,S35,A05,254,269
E04,S35,A05,270,285
E04,S35,A06,1,15
E04,S35,A06,16,26
E04,S35,A06,27,40
E04,S35,A06,41,53
E04,S35,A06,54,66
E04,S35,A06,67,79
E04,S35,A06,80,92
E04,S35,A06,93,104
E04,S35,A06,105,117
E04,S35,A06,118,130
E04,S35,A06,131,143
E04,S35,A06,144,156
E04,S35,A06,157,169
E04,S35,A06,170,181
E04,S35,A06,182,194
E04,S35,A06,195,207
E04,S35,A06,208,219
E04,S35,A06,220,232
E04,S35,A06,233,244
E04,S35,A06,245,256
E04,S35,A06,257,269
E04,S35,A06,270,282
E04,S35,A06,283,294
E04,S35,A07,1,23
E04,S35,A07,24,52
E04,S35,A07,53,79
E04,S35,A07,80,105
E04,S35,A07,106,131
E04,S35,A07,132,156
E04,S35,A07,157,180
E04,S35,A07,181,203
E04,S35,A07,204,227
E04,S35,A07,228,250
E04,S35,A07,251,272
E04,S35,A07,273,297
E04,S35,A08,1,25
E04,S35,A08,26,48
E04,S35,A08,49,70
E04,S35,A08,71,91
E04,S35,A08,92,112
E04,S35,A08,113,132
E04,S35,A08,133,152
E04,S35,A08,153,173
E04,S35,A08,174,194
E04,S35,A08,195,213
E04,S35,A08,214,234
E04,S35,A08,235,254
E04,S35,A08,255,274
E04,S35,A08,275,295
E04,S35,A09,1,19
E04,S35,A09,20,41
E04,S35,A09,42,66
E04,S35,A09,67,89
E04,S35,A09,90,110
E04,S35,A09,111,131
E04,S35,A09,132,154
E04,S35,A09,155,176
E04,S35,A09,177,199
E04,S35,A09,200,221
E04,S35,A09,222,243
E04,S35,A09,244,265
E04,S35,A09,266,287
E04,S35,A10,1,25
E04,S35,A10,26,49
E04,S35,A10,50,67
E04,S35,A10,68,87
E04,S35,A10,88,108
E04,S35,A10,109,127
E04,S35,A10,128,148
E04,S35,A10,149,168
E04,S35,A10,169,186
E04,S35,A10,187,204
E04,S35,A10,205,224
E04,S35,A10,225,241
E04,S35,A10,242,259
E04,S35,A10,260,278
E04,S35,A10,279,297
E04,S35,A11,1,30
E04,S35,A11,31,53
E04,S35,A11,54,76
E04,S35,A11,77,100
E04,S35,A11,101,123
E04,S35,A11,124,148
E04,S35,A11,149,170
E04,S35,A11,171,193
E04,S35,A11,194,214
E04,S35,A11,215,236
E04,S35,A11,237,258
E04,S35,A11,259,279
E04,S35,A12,1,7
E04,S35,A12,8,19
E04,S35,A12,20,33
E04,S35,A12,34,47
E04,S35,A12,48,61
E04,S35,A12,62,76
E04,S35,A12,77,88
E04,S35,A12,89,103
E04,S35,A12,104,117
E04,S35,A12,118,131
E04,S35,A12,132,146
E04,S35,A12,147,161
E04,S35,A12,162,176
E04,S35,A12,177,190
E04,S35,A12,191,205
E04,S35,A12,206,219
E04,S35,A12,220,234
E04,S35,A12,235,248
E04,S35,A12,249,263
E04,S35,A12,264,276
E04,S35,A12,277,291
E04,S35,A13,1,21
E04,S35,A13,22,37
E04,S35,A13,38,54
E04,S35,A13,55,70
E04,S35,A13,71,86
E04,S35,A13,87,103
E04,S35,A13,104,119
E04,S35,A13,120,134
E04,S35,A13,135,150
E04,S35,A13,151,166
E04,S35,A13,167,182
E04,S35,A13,183,198
E04,S35,A13,199,214
E04,S35,A13,215,229
E04,S35,A13,230,245
E04,S35,A13,246,260
E04,S35,A13,261,276
E04,S35,A13,277,291
E04,S35,A14,1,15
E04,S35,A14,16,30
E04,S35,A14,31,45
E04,S35,A14,46,61
E04,S35,A14,62,77
E04,S35,A14,78,92
E04,S35,A14,93,106
E04,S35,A14,107,121
E04,S35,A14,122,136
E04,S35,A14,137,151
E04,S35,A14,152,166
E04,S35,A14,167,181
E04,S35,A14,182,196
E04,S35,A14,197,211
E04,S35,A14,212,225
E04,S35,A14,226,240
E04,S35,A14,241,255
E04,S35,A14,256,271
E04,S35,A14,272,285
E04,S35,A15,1,37
E04,S35,A15,38,62
E04,S35,A15,63,87
E04,S35,A15,88,111
E04,S35,A15,112,134
E04,S35,A15,135,157
E04,S35,A15,158,180
